Brent_Close,Brent_High,Brent_Low,Brent_Volume,WTI_Close,WTI_High,WTI_Low,WTI_Volume
40.060001373291016,40.95000076293945,39.720001220703125,24171,37.29999923706055,38.18000030517578,36.93000030517578,367555.0
39.83000183105469,40.349998474121094,39.380001068115234,24576,37.33000183105469,37.81999969482422,36.66999816894531,363787.0
39.61000061035156,40.09000015258789,39.310001373291016,22118,37.2599983215332,37.68000030517578,36.81999969482422,347563.0
40.529998779296875,40.81999969482422,39.38999938964844,25333,38.279998779296875,38.56999969482422,37.060001373291016,348861.0
42.220001220703125,42.439998626708984,40.58000183105469,29327,40.15999984741211,40.34000015258789,38.349998474121094,367612.0
43.29999923706055,43.5099983215332,41.52000045776367,27245,40.970001220703125,41.220001220703125,39.41999816894531,280669.0
43.150001525878906,43.810001373291016,42.529998779296875,26032,41.11000061035156,41.4900016784668,40.29999923706055,85906.0
41.439998626708984,43.279998779296875,40.97999954223633,24298,39.310001373291016,41.27000045776367,38.65999984741211,66195.0
41.720001220703125,42.189998626708984,41.209999084472656,19914,39.599998474121094,40.02000045776367,39.0,287807.0
41.77000045776367,42.63999938964844,41.25,23779,39.93000030517578,40.75,39.2599983215332,318754.0
41.939998626708984,42.02000045776367,41.119998931884766,21940,40.310001373291016,40.369998931884766,39.119998931884766,269992.0
41.91999816894531,42.33000183105469,41.529998779296875,17141,40.25,40.63999938964844,39.709999084472656,229025.0
42.43000030517578,42.619998931884766,41.47999954223633,11999,40.599998474121094,40.79999923706055,39.779998779296875,226425.0
41.029998779296875,42.52000045776367,40.439998626708984,8209,39.290000915527344,40.70000076293945,38.40999984741211,379599.0
40.95000076293945,40.970001220703125,40.41999816894531,35524,40.220001220703125,40.369998931884766,38.68000030517578,340294.0
40.93000030517578,42.560001373291016,39.91999816894531,36595,38.720001220703125,40.470001220703125,37.61000061035156,443442.0
39.27000045776367,40.81999969482422,38.790000915527344,37290,37.04999923706055,38.650001525878906,36.630001068115234,391428.0
41.290000915527344,41.779998779296875,39.209999084472656,30456,39.220001220703125,39.720001220703125,37.0,378579.0
42.650001525878906,42.84000015258789,41.220001220703125,37426,40.66999816894531,40.86000061035156,39.099998474121094,400531.0
41.9900016784668,42.41999816894531,41.36000061035156,30170,39.95000076293945,40.349998474121094,39.279998779296875,433065.0
43.34000015258789,43.470001220703125,41.86000061035156,33351,41.189998626708984,41.33000183105469,39.7599983215332,409787.0
42.849998474121094,43.560001373291016,42.61000061035156,26041,40.599998474121094,41.470001220703125,40.380001068115234,331703.0
41.720001220703125,42.810001373291016,41.349998474121094,24754,39.43000030517578,40.45000076293945,39.040000915527344,322035.0
42.45000076293945,42.66999816894531,41.650001525878906,22528,40.20000076293945,40.529998779296875,39.349998474121094,375470.0
43.31999969482422,43.43000030517578,42.130001068115234,28837,41.040000915527344,41.15999984741211,39.81999969482422,328295.0
43.15999984741211,43.599998474121094,41.560001373291016,40144,40.959999084472656,41.290000915527344,39.220001220703125,248251.0
42.93000030517578,43.20000076293945,42.27000045776367,24159,40.880001068115234,41.04999923706055,40.08000183105469,96488.0
42.619998931884766,43.220001220703125,42.369998931884766,26265,40.83000183105469,41.220001220703125,40.540000915527344,75335.0
43.15999984741211,43.310001373291016,42.189998626708984,31677,41.459999084472656,41.70000076293945,40.25,360574.0
41.72999954223633,43.040000915527344,41.459999084472656,31681,40.029998779296875,41.59000015258789,39.779998779296875,366899.0
42.459999084472656,42.790000915527344,41.470001220703125,30590,40.63999938964844,41.02000045776367,39.709999084472656,307494.0
41.77000045776367,42.79999923706055,41.5,26207,39.849998474121094,40.91999816894531,39.56999969482422,268931.0
40.459999084472656,41.630001068115234,40.220001220703125,28463,38.560001373291016,39.7400016784668,38.279998779296875,360184.0
41.20000076293945,41.470001220703125,40.400001525878906,26720,39.56999969482422,39.83000183105469,38.5099983215332,339535.0
39.119998931884766,40.709999084472656,38.7400016784668,21228,37.38999938964844,39.0099983215332,36.970001220703125,489954.0
37.650001525878906,39.5,36.68000030517578,14205,36.16999816894531,37.7599983215332,34.91999816894531,568816.0
37.459999084472656,38.02000045776367,37.0,43651,35.790000915527344,36.599998474121094,35.209999084472656,388971.0
38.970001220703125,39.34000015258789,35.72999954223633,40454,36.810001373291016,37.150001525878906,33.63999938964844,489204.0
39.709999084472656,40.439998626708984,38.650001525878906,39534,37.65999984741211,38.31999969482422,36.56999969482422,410611.0
41.22999954223633,41.34000015258789,39.40999984741211,39329,39.150001525878906,39.25,37.2599983215332,437000.0
40.93000030517578,41.52000045776367,40.34000015258789,30961,38.790000915527344,39.349998474121094,38.27000045776367,298366.0
39.45000076293945,40.779998779296875,39.33000183105469,33078,37.13999938964844,38.61000061035156,37.060001373291016,411026.0
42.400001525878906,43.4900016784668,39.61000061035156,55156,40.290000915527344,41.33000183105469,37.15999984741211,622921.0
43.61000061035156,44.06999969482422,41.54999923706055,41973,41.36000061035156,41.84000015258789,39.40999984741211,457045.0
43.79999923706055,45.310001373291016,43.61000061035156,43047,41.45000076293945,43.060001373291016,41.31999969482422,443772.0
43.529998779296875,44.47999954223633,43.279998779296875,36578,41.119998931884766,42.189998626708984,40.869998931884766,401031.0
42.779998779296875,43.34000015258789,42.630001068115234,34737,40.130001068115234,40.939998626708984,40.060001373291016,338187.0
43.81999969482422,44.68000030517578,42.63999938964844,37770,41.34000015258789,42.09000015258789,40.150001525878906,378785.0
43.75,44.22999954223633,43.08000183105469,27858,41.43000030517578,41.689998626708984,40.56999969482422,243677.0
44.34000015258789,44.880001068115234,43.4900016784668,28668,41.81999969482422,42.459999084472656,41.08000183105469,107013.0
44.20000076293945,44.58000183105469,43.790000915527344,25836,41.7400016784668,41.97999954223633,41.08000183105469,88144.0
44.959999084472656,45.189998626708984,44.0,24489,42.150001525878906,42.31999969482422,41.5099983215332,276340.0
46.060001373291016,46.119998931884766,44.900001525878906,35378,43.060001373291016,43.36000061035156,42.290000915527344,300717.0
47.86000061035156,48.029998779296875,45.84000015258789,31692,44.90999984741211,45.20000076293945,42.81999969482422,418527.0
48.61000061035156,49.04999923706055,47.599998474121094,24897,45.709999084472656,46.2599983215332,44.72999954223633,417182.0
48.18000030517578,49.06999969482422,47.36000061035156,12454,45.529998779296875,46.09000015258789,44.54999923706055,365128.0
47.59000015258789,47.95000076293945,46.849998474121094,37651,45.34000015258789,45.79999923706055,44.41999816894531,370755.0
47.41999816894531,48.29999923706055,46.88999938964844,31987,44.54999923706055,45.70000076293945,44.119998931884766,314919.0
48.25,48.75,46.77000045776367,35514,45.279998779296875,45.91999816894531,43.91999816894531,368854.0
48.709999084472656,48.93000030517578,47.68000030517578,36526,45.63999938964844,45.84000015258789,44.65999984741211,350768.0
49.25,49.86000061035156,48.77000045776367,31658,46.2599983215332,46.68000030517578,45.61000061035156,335453.0
48.790000915527344,49.43000030517578,48.38999938964844,23896,45.7599983215332,46.540000915527344,45.36000061035156,348871.0
48.84000015258789,49.0,48.11000061035156,27102,45.599998474121094,45.93000030517578,45.13999938964844,332641.0
48.86000061035156,49.540000915527344,48.380001068115234,36534,45.52000045776367,46.2400016784668,44.95000076293945,434976.0
50.25,51.06999969482422,48.86000061035156,30919,46.779998779296875,47.7400016784668,45.52000045776367,447529.0
49.970001220703125,50.7400016784668,49.75,25222,46.56999969482422,47.290000915527344,46.34000015258789,367305.0
50.290000915527344,50.79999923706055,49.18000030517578,28782,46.9900016784668,47.439998626708984,45.689998626708984,403543.0
50.7599983215332,50.880001068115234,49.790000915527344,24071,47.619998931884766,47.72999954223633,46.540000915527344,311169.0
51.08000183105469,51.20000076293945,50.36000061035156,25996,47.81999969482422,47.939998626708984,47.16999816894531,275331.0
51.5,51.880001068115234,51.0099983215332,24947,48.36000061035156,48.59000015258789,47.810001373291016,96536.0
52.2599983215332,52.470001220703125,51.13999938964844,24749,49.099998474121094,49.279998779296875,48.099998474121094,83711.0
50.90999984741211,52.34000015258789,49.209999084472656,33507,47.7400016784668,48.61000061035156,46.18000030517578,478098.0
50.08000183105469,50.93000030517578,49.560001373291016,22381,47.02000045776367,47.959999084472656,46.599998474121094,295737.0
51.20000076293945,51.59000015258789,49.18000030517578,18879,48.119998931884766,48.5,46.15999984741211,344306.0
51.290000915527344,51.7599983215332,50.63999938964844,11666,48.22999954223633,48.619998931884766,47.560001373291016,167390.0
50.86000061035156,52.02000045776367,50.52000045776367,9704,47.619998931884766,48.959999084472656,47.5,238462.0
51.09000015258789,51.630001068115234,50.869998931884766,5788,48.0,48.349998474121094,47.68000030517578,213778.0
51.34000015258789,51.52000045776367,51.04999923706055,23958,48.400001525878906,48.65999984741211,47.61000061035156,266957.0
51.79999923706055,51.90999984741211,50.900001525878906,18326,48.52000045776367,48.58000183105469,47.77000045776367,181894.0
51.09000015258789,53.31999969482422,50.58000183105469,50232,47.619998931884766,49.83000183105469,47.18000030517578,528525.0
53.599998474121094,53.880001068115234,50.619998931884766,62791,49.93000030517578,50.20000076293945,47.2400016784668,643191.0
54.29999923706055,54.720001220703125,53.150001525878906,49186,50.630001068115234,50.939998626708984,49.47999954223633,509365.0
54.380001068115234,54.900001525878906,53.939998626708984,30800,50.83000183105469,51.279998779296875,50.38999938964844,369292.0
55.9900016784668,56.29999923706055,54.36000061035156,37597,52.2400016784668,52.75,50.810001373291016,499416.0
55.65999984741211,56.279998779296875,54.97999954223633,33199,52.25,52.70000076293945,51.5,394822.0
56.58000183105469,56.779998779296875,55.529998779296875,27874,53.209999084472656,53.45000076293945,52.06999969482422,400200.0
56.060001373291016,57.41999816894531,55.779998779296875,32953,52.90999984741211,53.93000030517578,52.58000183105469,429898.0
56.41999816894531,56.540000915527344,55.2400016784668,33446,53.56999969482422,53.75,52.2400016784668,390087.0
55.099998474121094,56.63999938964844,54.650001525878906,30604,52.36000061035156,53.83000183105469,51.83000183105469,165668.0
55.900001525878906,56.08000183105469,54.5,36910,52.97999954223633,53.130001068115234,51.7599983215332,125964.0
56.08000183105469,56.619998931884766,55.650001525878906,33793,53.2400016784668,53.790000915527344,53.04999923706055,400301.0
56.099998474121094,56.2400016784668,55.5099983215332,22792,53.130001068115234,53.40999984741211,52.75,352397.0
55.40999984741211,56.16999816894531,54.4900016784668,33071,52.27000045776367,53.15999984741211,51.439998626708984,437484.0
55.880001068115234,56.02000045776367,55.09000015258789,24457,52.77000045776367,52.95000076293945,51.81999969482422,349076.0
55.90999984741211,56.34000015258789,55.400001525878906,19102,52.61000061035156,53.25,52.290000915527344,314538.0
55.810001373291016,56.47999954223633,55.20000076293945,20094,52.849998474121094,53.29999923706055,51.849998474121094,442376.0
55.529998779296875,56.59000015258789,55.220001220703125,6141,52.34000015258789,53.58000183105469,52.040000915527344,411406.0
55.880001068115234,56.349998474121094,55.43000030517578,37454,52.20000076293945,53.25,51.93000030517578,410914.0
56.349998474121094,56.529998779296875,54.619998931884766,34234,53.54999923706055,53.7400016784668,51.63999938964844,416067.0
57.459999084472656,58.04999923706055,56.220001220703125,34815,54.7599983215332,55.2599983215332,53.45000076293945,463718.0
58.459999084472656,58.939998626708984,57.529998779296875,34146,55.689998626708984,56.33000183105469,54.810001373291016,448693.0
58.84000015258789,59.04999923706055,58.060001373291016,24732,56.22999954223633,56.58000183105469,55.29999923706055,381404.0
59.34000015258789,59.790000915527344,59.08000183105469,23510,56.849998474121094,57.290000915527344,56.43000030517578,400833.0
60.560001373291016,60.70000076293945,59.54999923706055,21098,57.970001220703125,58.13999938964844,57.0,399724.0
61.09000015258789,61.27000045776367,60.040000915527344,31230,58.36000061035156,58.619998931884766,57.27000045776367,514698.0
61.470001220703125,61.68000030517578,60.88999938964844,28344,58.68000030517578,58.90999984741211,58.08000183105469,457535.0
61.13999938964844,61.5,60.72999954223633,26169,58.2400016784668,58.709999084472656,57.84000015258789,380445.0
62.43000030517578,62.83000183105469,60.34000015258789,36933,59.470001220703125,59.81999969482422,57.40999984741211,480822.0
63.349998474121094,63.810001373291016,62.689998626708984,65492,60.04999923706055,60.95000076293945,59.33000183105469,602332.0
64.33999633789062,64.94999694824219,62.75,47339,61.13999938964844,61.72999954223633,59.43000030517578,335419.0
63.93000030517578,65.48999786376953,63.22999954223633,43309,60.52000045776367,62.2599983215332,59.790000915527344,132035.0
62.90999984741211,63.93000030517578,62.11000061035156,54254,59.2400016784668,60.290000915527344,58.59000015258789,102427.0
65.23999786376953,65.83999633789062,62.59000015258789,32173,61.4900016784668,61.84000015258789,58.81999969482422,505773.0
65.37000274658203,66.79000091552734,64.4800033569336,34643,61.66999816894531,63.0,60.66999816894531,570677.0
67.04000091552734,67.29000091552734,64.80000305175781,27000,63.220001220703125,63.5099983215332,60.970001220703125,489933.0
66.87999725341797,67.69999694824219,66.48999786376953,11746,63.529998779296875,63.810001373291016,62.650001525878906,510357.0
66.12999725341797,66.87999725341797,65.69999694824219,42394,61.5,63.56999969482422,61.34000015258789,472723.0
63.689998626708984,65.91000366210938,63.18000030517578,33869,60.63999938964844,62.91999816894531,59.959999084472656,456679.0
62.70000076293945,64.12999725341797,62.369998931884766,37996,59.75,61.209999084472656,59.380001068115234,464133.0
64.06999969482422,64.69999694824219,62.34000015258789,35401,61.279998779296875,61.9900016784668,59.2400016784668,465311.0
66.73999786376953,67.7300033569336,63.36000061035156,67790,63.83000183105469,64.86000061035156,60.52000045776367,694628.0
69.36000061035156,69.69000244140625,66.66000366210938,40754,66.08999633789062,66.41999816894531,63.81999969482422,573168.0
68.23999786376953,71.36000061035156,67.80999755859375,37511,65.05000305175781,67.9800033569336,64.56999969482422,533376.0
67.5199966430664,69.31999969482422,67.13999938964844,30989,64.01000213623047,65.9800033569336,63.630001068115234,554564.0
67.9000015258789,68.43000030517578,66.5199966430664,37089,64.44000244140625,64.95999908447266,63.130001068115234,498488.0
69.62999725341797,69.83000183105469,68.0,30629,66.0199966430664,66.20999908447266,64.54000091552734,441063.0
69.22000122070312,69.9000015258789,69.02999877929688,27364,65.61000061035156,66.23999786376953,65.41000366210938,321714.0
68.87999725341797,70.0199966430664,67.83000183105469,30212,65.38999938964844,66.4000015258789,64.12999725341797,378009.0
68.38999938964844,68.95999908447266,67.36000061035156,27321,64.80000305175781,65.43000030517578,63.79999923706055,317537.0
68.0,68.87999725341797,66.95999908447266,37607,64.5999984741211,65.33999633789062,63.599998474121094,254724.0
63.279998779296875,68.1500015258789,61.41999816894531,61688,60.0,64.81999969482422,58.20000076293945,143597.0
64.52999877929688,64.9000015258789,62.08000183105469,54241,61.41999816894531,61.720001220703125,58.939998626708984,84171.0
64.62000274658203,65.06999969482422,63.45000076293945,29644,61.54999923706055,61.900001525878906,60.38999938964844,404370.0
60.790000915527344,64.33999633789062,60.2599983215332,43200,57.7599983215332,61.349998474121094,57.25,712317.0
64.41000366210938,64.55999755859375,60.34000015258789,36451,61.18000030517578,61.34000015258789,57.290000915527344,566291.0
61.95000076293945,64.1500015258789,60.97999954223633,27894,58.560001373291016,60.86000061035156,57.439998626708984,580105.0
64.56999969482422,64.87999725341797,61.7400016784668,23364,60.970001220703125,61.36000061035156,58.31999969482422,471996.0
64.9800033569336,65.44999694824219,63.13999938964844,18231,61.560001373291016,61.77000045776367,59.40999984741211,449360.0
64.13999938964844,65.6500015258789,63.63999938964844,4695,60.54999923706055,62.27000045776367,59.939998626708984,388188.0
63.540000915527344,64.69000244140625,63.540000915527344,38444,59.15999984741211,61.16999816894531,58.849998474121094,414162.0
64.86000061035156,65.16000366210938,62.369998931884766,66715,61.45000076293945,61.75,58.86000061035156,605567.0
62.150001525878906,64.80999755859375,61.2400016784668,37285,58.650001525878906,61.5,57.630001068115234,438864.0
62.7400016784668,64.2699966430664,62.08000183105469,44319,59.33000183105469,60.900001525878906,58.619998931884766,457348.0
63.15999984741211,63.52000045776367,61.599998474121094,42225,59.77000045776367,60.040000915527344,58.119998931884766,475537.0
63.20000076293945,63.41999816894531,62.380001068115234,32283,59.599998474121094,59.93000030517578,58.81999969482422,419913.0
62.95000076293945,63.459999084472656,62.56999969482422,29073,59.31999969482422,59.95000076293945,59.099998474121094,351436.0
63.279998779296875,64.30999755859375,62.40999984741211,36366,59.70000076293945,60.77000045776367,58.72999954223633,410218.0
63.66999816894531,64.18000030517578,63.22999954223633,26957,60.18000030517578,60.59000015258789,59.63999938964844,349733.0
66.58000183105469,66.9000015258789,63.88999938964844,35988,63.150001525878906,63.439998626708984,60.380001068115234,419813.0
66.94000244140625,67.02999877929688,65.95999908447266,23442,63.459999084472656,63.56999969482422,62.529998779296875,243370.0
66.7699966430664,67.37999725341797,66.44999694824219,24035,63.130001068115234,63.880001068115234,62.83000183105469,87795.0
67.05000305175781,67.2300033569336,66.19000244140625,19740,63.380001068115234,63.630001068115234,62.630001068115234,74384.0
66.56999969482422,68.08000183105469,65.5,40194,62.439998626708984,64.25,61.5,476046.0
65.31999969482422,66.5199966430664,64.95999908447266,32764,61.349998474121094,62.560001373291016,60.86000061035156,431486.0
65.4000015258789,65.83999633789062,64.58000183105469,26722,61.43000030517578,61.869998931884766,60.61000061035156,344700.0
66.11000061035156,66.30999755859375,65.16999816894531,22397,62.13999938964844,62.43000030517578,61.25,345407.0
65.6500015258789,66.25,64.56999969482422,27250,61.90999984741211,62.310001373291016,60.65999984741211,366865.0
66.41999816894531,66.80000305175781,65.69999694824219,33604,62.939998626708984,63.29999923706055,61.90999984741211,361536.0
67.2699966430664,67.86000061035156,66.16000366210938,24119,63.86000061035156,64.52999877929688,62.66999816894531,387683.0
68.55999755859375,68.94999694824219,67.04000091552734,10592,65.01000213623047,65.47000122070312,63.650001525878906,384489.0
67.25,68.31999969482422,67.1500015258789,31012,63.58000183105469,64.94999694824219,63.08000183105469,400515.0
67.55999755859375,67.83000183105469,66.08000183105469,17852,64.48999786376953,64.68000030517578,62.90999984741211,285969.0
68.87999725341797,69.43000030517578,67.37999725341797,27613,65.69000244140625,66.19000244140625,64.29000091552734,370208.0
68.95999908447266,69.95999908447266,68.33999633789062,32004,65.62999725341797,66.76000213623047,64.91999816894531,460066.0
68.08999633789062,69.37000274658203,67.93000030517578,25171,64.70999908447266,65.9800033569336,64.5,389214.0
68.27999877929688,68.61000061035156,67.37999725341797,29163,64.9000015258789,65.23999786376953,63.900001525878906,431417.0
68.31999969482422,70.26000213623047,67.41000366210938,31833,64.91999816894531,65.75,63.95000076293945,448337.0
68.55000305175781,68.75,67.12999725341797,40504,65.27999877929688,65.5,63.68000030517578,514949.0
69.31999969482422,69.9000015258789,68.19000244140625,31702,66.08000183105469,66.62999725341797,64.97000122070312,508519.0
67.05000305175781,69.0199966430664,66.47000122070312,38726,63.81999969482422,65.80999755859375,63.09000015258789,547691.0
68.70999908447266,68.86000061035156,66.5,31042,65.37000274658203,65.62000274658203,63.33000183105469,383749.0
69.45999908447266,69.62999725341797,68.19999694824219,26662,66.2699966430664,66.43000030517578,64.83000183105469,268476.0
68.70999908447266,70.23999786376953,67.27999877929688,43138,65.48999786376953,67.01000213623047,64.11000061035156,167348.0
66.66000366210938,68.5999984741211,65.29000091552734,42607,63.36000061035156,65.3499984741211,61.95000076293945,101902.0
65.11000061035156,67.1500015258789,64.79000091552734,35448,62.04999923706055,63.959999084472656,61.88999938964844,524168.0
66.44000244140625,66.94000244140625,64.55999755859375,33829,63.58000183105469,64.06999969482422,61.560001373291016,530831.0
68.45999908447266,68.63999938964844,66.47000122070312,29400,66.05000305175781,66.13999938964844,63.630001068115234,466647.0
68.6500015258789,68.88999938964844,67.83999633789062,20377,66.06999969482422,66.51000213623047,65.41000366210938,497394.0
68.87000274658203,69.16000366210938,68.02999877929688,21097,66.20999908447266,66.43000030517578,65.25,376207.0
69.45999908447266,69.51000213623047,68.11000061035156,6546,66.8499984741211,66.91999816894531,65.47000122070312,337542.0
69.62999725341797,69.83000183105469,69.41999816894531,31275,66.31999969482422,67.5199966430664,66.16999816894531,390461.0
70.25,71.3499984741211,68.7699966430664,39925,67.72000122070312,68.87000274658203,66.41000366210938,570985.0
71.3499984741211,71.48999786376953,70.37000274658203,22202,68.83000183105469,69.0,67.77999877929688,332995.0
71.30999755859375,71.9800033569336,70.66000366210938,25178,68.80999755859375,69.4000015258789,68.19000244140625,351367.0
71.88999938964844,72.16999816894531,70.76000213623047,24006,69.62000274658203,69.76000213623047,68.33000183105469,326250.0
71.48999786376953,72.26000213623047,71.0999984741211,21019,69.2300033569336,70.0,68.93000030517578,365621.0
72.22000122070312,72.41000366210938,70.72000122070312,29742,70.05000305175781,70.2699966430664,68.47000122070312,441302.0
72.22000122070312,72.87999725341797,71.81999969482422,31013,69.95999908447266,70.62000274658203,69.45999908447266,410820.0
72.5199966430664,72.91999816894531,70.94999694824219,37080,70.29000091552734,70.6500015258789,68.68000030517578,492464.0
72.69000244140625,73.08000183105469,71.87999725341797,36538,70.91000366210938,71.23999786376953,69.68000030517578,563575.0
72.86000061035156,73.63999938964844,72.48999786376953,25816,70.87999725341797,71.77999877929688,70.6500015258789,319639.0
73.98999786376953,74.33000183105469,72.77999877929688,32191,72.12000274658203,72.48999786376953,70.80999755859375,336035.0
74.38999938964844,74.95999908447266,73.88999938964844,42294,72.1500015258789,72.98999786376953,71.61000061035156,426775.0
73.08000183105469,74.48999786376953,72.0,42085,71.04000091552734,72.30000305175781,69.7699966430664,373780.0
73.51000213623047,73.75,72.18000030517578,26417,71.63999938964844,72.16999816894531,70.16000366210938,139584.0
74.9000015258789,74.94999694824219,72.9800033569336,38734,73.66000366210938,73.95999908447266,71.1500015258789,123662.0
74.80999755859375,75.29000091552734,74.33999633789062,39381,73.05999755859375,73.94999694824219,72.94000244140625,498555.0
75.19000244140625,76.0,74.7300033569336,32883,73.08000183105469,74.25,72.81999969482422,429207.0
75.55999755859375,75.7699966430664,74.5199966430664,26664,73.30000305175781,73.61000061035156,72.31999969482422,334833.0
76.18000030517578,76.20999908447266,74.94999694824219,31417,74.05000305175781,74.18000030517578,72.8499984741211,364721.0
74.68000030517578,76.58999633789062,74.5199966430664,27711,72.91000366210938,74.44999694824219,72.62000274658203,354701.0
74.76000213623047,75.51000213623047,73.91000366210938,4089,72.9800033569336,73.80999755859375,71.97000122070312,321448.0
75.12999725341797,75.5999984741211,74.54000091552734,33596,73.47000122070312,74.13999938964844,72.81999969482422,383626.0
75.83999633789062,76.75,74.55000305175781,52210,75.2300033569336,76.22000122070312,73.38999938964844,615678.0
